,id,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,Date,Month
13603,5WvAo7DNuPRmk4APhdPzi8,0.0733,0.552,260000.0,0.76,0.0,0.0,0.0865,-4.706,1.0,0.342,135.702,5.0,0.639,2018-08-08,08
13604,0d2iYfpKoM0QCKvcLCkBao,0.555,0.56,173800.0,0.68,0.0,6.0,0.116,-7.648,0.0,0.321,89.391,4.0,0.319,2018-08-08,08
13605,0E9ZjEAyAwOXZ7wJC0PD33,0.176,0.694,184560.0,0.77,1.1e-05,6.0,0.118,-5.335,1.0,0.149,125.905,4.0,0.163,2018-08-08,08
13606,37RKadHJqPuVzlM0tDBC3N,0.0906,0.645,168800.0,0.855,0.0,2.0,0.114,-5.63,1.0,0.0356,147.007,4.0,0.649,2018-08-08,08
13607,20MuVazoNMv6xjKPnRFOxG,0.192,0.741,231964.0,0.645,0.0,11.0,0.163,-5.116,0.0,0.0963,149.07,4.0,0.488,2018-08-08,08
13608,7wBJfHzpfI3032CSD7CE2m,0.00947,0.487,270715.0,0.789,4.05e-06,8.0,0.189,-3.69,1.0,0.044,150.007,4.0,0.0564,2018-08-08,08
13609,7ppLcVgxpoWAhAa2c0CN3b,0.838,0.694,139189.0,0.504,0.0,0.0,0.0681,-5.298,0.0,0.0994,131.834,4.0,0.674,2018-08-08,08
13610,0N9aO27StVncd3rCpMuOpB,0.332,0.887,158797.0,0.573,0.0,0.0,0.143,-4.633,0.0,0.251,133.026,4.0,0.237,2018-08-08,08
13611,2E124GmJRnBJuXbTb4cPUB,0.088,0.931,179405.0,0.387,0.0,1.0,0.136,-9.127,1.0,0.412,125.978,4.0,0.376,2018-08-08,08
13612,0n30h31bEKiIHXXzPbkdqy,0.511,0.285,221294.0,0.694,0.000128,11.0,0.374,-3.358,1.0,0.0482,170.124,4.0,0.163,2018-08-08,08
13613,4VUwkH455At9kENOfzTqmF,0.346,0.638,180000.0,0.717,0.0,2.0,0.105,-4.722,1.0,0.0337,100.027,4.0,0.249,2018-08-08,08
13614,4QVS8YCpK71R4FsxSMCjhP,0.135,0.548,218296.0,0.839,0.0,6.0,0.102,-2.371,1.0,0.0644,98.932,4.0,0.314,2018-08-08,08
13615,2XXMDz7SPZ4mSFN1PXfHUy,0.307,0.772,254383.0,0.732,5.14e-06,9.0,0.106,-3.713,0.0,0.213,100.048,4.0,0.295,2018-08-08,08
13616,6lzLjIOyWTyTJvk0jraYee,0.64,0.545,248467.0,0.33,7e-06,1.0,0.22,-11.719,0.0,0.164,103.553,4.0,0.399,2018-08-08,08
13617,03ZkvqZOANKndGXfAAPywG,0.455,0.674,234056.0,0.615,0.00091,0.0,0.208,-8.188,1.0,0.147,85.048,4.0,0.756,2018-08-08,08
13618,39NDBdU5Xkm5pCFGa5kZtI,0.236,0.802,287040.0,0.463,0.00531,8.0,0.105,-8.379,1.0,0.162,103.961,4.0,0.291,2018-08-08,08
13619,3EPXxR3ImUwfayaurPi3cm,0.697,0.553,196373.0,0.586,0.0,11.0,0.0813,-6.319,1.0,0.0362,126.684,4.0,0.443,2018-08-08,08
13620,7noud145AHZGg74vpWOsCa,0.214,0.717,217118.0,0.605,0.0,11.0,0.138,-5.68,0.0,0.075,81.047,4.0,0.387,2018-08-08,08
13621,5h8VHxOBK1VWWj46T8fSly,0.102,0.691,163294.0,0.829,0.000177,11.0,0.0698,-4.627,0.0,0.158,172.161,4.0,0.564,2018-08-08,08
13622,2mssuAa5xshIx2c06p1c2F,0.375,0.867,213907.0,0.639,0.0111,7.0,0.225,-5.778,0.0,0.0888,99.977,4.0,0.736,2018-08-08,08
13623,4uKnBwasJbpaXoPGrwqlc4,0.0673,0.63,175173.0,0.692,0.0,11.0,0.2,-6.709,1.0,0.0606,119.972,4.0,0.593,2018-08-08,08
13624,2G7V7zsVDxg1yRsu7Ew9RJ,0.0589,0.835,217925.0,0.626,6e-05,1.0,0.396,-5.833,1.0,0.125,91.03,4.0,0.35,2018-08-08,08
13625,38QmUDpkoYlNbMKvpvAsrE,0.299,0.815,196320.0,0.784,0.0,9.0,0.0958,-4.423,1.0,0.0738,162.958,4.0,0.832,2018-08-08,08
13626,6CSZO82B0cM4CUgnrjPSfJ,0.00396,0.687,205305.0,0.805,2.09e-06,6.0,0.12,-4.668,1.0,0.0403,142.038,4.0,0.712,2018-08-08,08
13627,1kmpcpEK0f56M5dkqNajRk,0.0211,0.551,188556.0,0.657,0.0,6.0,0.29,-5.743,1.0,0.0287,94.969,4.0,0.695,2018-08-08,08
13628,556LJMJMhRJUNb4IggLTMM,0.318,0.694,199920.0,0.858,0.0,0.0,0.111,-5.677,1.0,0.437,112.038,4.0,0.564,2018-08-08,08
13629,1xYpVRspgaLxdJLOTQkTjg,0.221,0.588,338438.0,0.567,0.0,4.0,0.135,-3.738,0.0,0.0628,150.009,4.0,0.113,2018-08-08,08
13630,4ut5G4rgB1ClpMTMfjoIuy,0.0129,0.414,230762.0,0.486,0.0,6.0,0.111,-6.431,0.0,0.0311,128.038,4.0,0.368,2018-08-08,08
13631,2jzFNGqC0Q1TeThJTzPL0T,0.231,0.405,174251.0,0.616,0.0,5.0,0.347,-5.847,0.0,0.0889,141.029,4.0,0.543,2018-08-08,08
13632,7KZ5MMVgBVox9ycroB2UrI,0.229,0.428,180183.0,0.403,0.0,5.0,0.22,-5.914,0.0,0.209,95.387,5.0,0.133,2018-08-08,08
13633,6nNzWmzsQEfjb8sEGql4l4,0.000518,0.572,424549.0,0.749,0.0,2.0,0.488,-5.623,1.0,0.0345,121.975,4.0,0.113,2018-08-08,08
13634,1T3cZ3XAnIjc9M91bhshcu,0.00221,0.844,203897.0,0.52,0.00122,5.0,0.7,-10.626,0.0,0.533,149.995,4.0,0.289,2018-08-08,08
13635,641R77CBy4bOLGRcA9sgHy,0.403,0.807,181971.0,0.923,0.00455,7.0,0.091,-5.885,0.0,0.0441,139.972,4.0,0.836,2018-08-08,08
13636,7lAK3oHbfEnvUQWosrMMpR,0.283,0.785,150043.0,0.554,3.4e-06,0.0,0.116,-6.571,1.0,0.0409,128.047,4.0,0.144,2018-08-08,08
13637,55GiOwtxNajXVbpjjIzMnD,0.0831,0.884,194936.0,0.541,0.0,11.0,0.118,-5.608,1.0,0.221,105.009,4.0,0.274,2018-08-08,08
13638,56gH0zGe3SP9SGNoQ2pWwn,0.0351,0.681,177794.0,0.84,0.0,6.0,0.398,-4.295,0.0,0.128,100.056,4.0,0.722,2018-08-08,08
13639,2A2Q4CYBcVvBF2OqgJ3OWX,0.12,0.846,192975.0,0.467,7.6e-05,2.0,0.0803,-7.178,1.0,0.173,129.016,4.0,0.367,2018-08-08,08
13640,5MNS5FF4LrTX0jIaI0gory,0.403,0.693,264906.0,0.724,0.0,9.0,0.0978,-5.379,1.0,0.109,130.05,4.0,0.263,2018-08-08,08
13641,4Y3mmrkY9ChgPGlOUvUhBA,0.523,0.571,260903.0,0.688,5.48e-05,11.0,0.148,-4.943,0.0,0.0401,155.157,4.0,0.346,2018-08-08,08
13642,4keoy2fqgwGnbWlm3ZVZFa,0.579,0.503,207030.0,0.741,1.49e-06,4.0,0.0712,-5.128,1.0,0.047,88.335,3.0,0.458,2018-08-08,08
13643,6NMtzpDQBTOfJwMzgMX0zl,0.00146,0.46,145588.0,0.686,0.0,0.0,0.375,-5.948,0.0,0.0367,148.054,4.0,0.252,2018-08-08,08
13644,27kB4qLUCV8nZd2eOgj1Tk,0.465,0.76,193734.0,0.672,0.0,9.0,0.205,-5.277,0.0,0.0732,127.986,4.0,0.505,2018-08-08,08
13645,6OaVWaGfhXn70ZJfdVcabn,0.0204,0.731,218284.0,0.811,0.0,1.0,0.411,-3.225,1.0,0.0712,147.045,4.0,0.426,2018-08-08,08
13646,3fEpuoSr8ufvyRR7s2jB3U,0.0236,0.918,231482.0,0.632,0.0,1.0,0.378,-6.979,1.0,0.278,92.011,4.0,0.396,2018-08-08,08
13647,72b0ANL1ZiV71OiZRs0Lny,0.669,0.494,274693.0,0.637,0.0,5.0,0.0882,-6.381,1.0,0.0333,147.924,4.0,0.1,2018-08-08,08
13648,4214YwMZWxM0sWHDN1ajTo,0.000934,0.385,209213.0,0.979,0.0,3.0,0.282,-3.436,1.0,0.109,154.977,4.0,0.25,2018-08-08,08
13649,2Yer0p7uB2lVBUAtANuuQp,0.66,0.769,164640.0,0.479,0.0,1.0,0.0914,-5.339,1.0,0.0385,96.051,4.0,0.803,2018-08-08,08
13650,2xLMifQCjDGFmkHkpNLD9h,0.00513,0.834,312820.0,0.73,0.0,8.0,0.124,-3.714,1.0,0.222,155.008,4.0,0.446,2018-08-09,08
13651,1WOBzx0R3hyphrI1AUv4Zu,0.332,0.536,181533.0,0.846,0.0,3.0,0.047,-4.661,1.0,0.0558,154.744,4.0,0.79,2018-08-09,08
13652,4Sn5B44sLfQ364FUL98jvN,0.0529,0.704,291200.0,0.677,0.000114,5.0,0.169,-7.601,0.0,0.0449,119.928,4.0,0.0775,2018-08-09,08
13653,5WvAo7DNuPRmk4APhdPzi8,0.0733,0.552,260000.0,0.76,0.0,0.0,0.0865,-4.706,1.0,0.342,135.702,5.0,0.639,2018-08-09,08
13654,0E9ZjEAyAwOXZ7wJC0PD33,0.176,0.694,184560.0,0.77,1.1e-05,6.0,0.118,-5.335,1.0,0.149,125.905,4.0,0.163,2018-08-09,08
13655,0d2iYfpKoM0QCKvcLCkBao,0.555,0.56,173800.0,0.68,0.0,6.0,0.116,-7.648,0.0,0.321,89.391,4.0,0.319,2018-08-09,08
13656,20MuVazoNMv6xjKPnRFOxG,0.192,0.741,231964.0,0.645,0.0,11.0,0.163,-5.116,0.0,0.0963,149.07,4.0,0.488,2018-08-09,08
13657,7wBJfHzpfI3032CSD7CE2m,0.00947,0.487,270715.0,0.789,4.05e-06,8.0,0.189,-3.69,1.0,0.044,150.007,4.0,0.0564,2018-08-09,08
13658,37RKadHJqPuVzlM0tDBC3N,0.0906,0.645,168800.0,0.855,0.0,2.0,0.114,-5.63,1.0,0.0356,147.007,4.0,0.649,2018-08-09,08
13659,7ppLcVgxpoWAhAa2c0CN3b,0.838,0.694,139189.0,0.504,0.0,0.0,0.0681,-5.298,0.0,0.0994,131.834,4.0,0.674,2018-08-09,08
13660,0N9aO27StVncd3rCpMuOpB,0.332,0.887,158797.0,0.573,0.0,0.0,0.143,-4.633,0.0,0.251,133.026,4.0,0.237,2018-08-09,08
13661,0n30h31bEKiIHXXzPbkdqy,0.511,0.285,221294.0,0.694,0.000128,11.0,0.374,-3.358,1.0,0.0482,170.124,4.0,0.163,2018-08-09,08
13662,2E124GmJRnBJuXbTb4cPUB,0.088,0.931,179405.0,0.387,0.0,1.0,0.136,-9.127,1.0,0.412,125.978,4.0,0.376,2018-08-09,08
13663,4VUwkH455At9kENOfzTqmF,0.346,0.638,180000.0,0.717,0.0,2.0,0.105,-4.722,1.0,0.0337,100.027,4.0,0.249,2018-08-09,08
13664,4QVS8YCpK71R4FsxSMCjhP,0.135,0.548,218296.0,0.839,0.0,6.0,0.102,-2.371,1.0,0.0644,98.932,4.0,0.314,2018-08-09,08
13665,2XXMDz7SPZ4mSFN1PXfHUy,0.307,0.772,254383.0,0.732,5.14e-06,9.0,0.106,-3.713,0.0,0.213,100.048,4.0,0.295,2018-08-09,08
13666,6lzLjIOyWTyTJvk0jraYee,0.64,0.545,248467.0,0.33,7e-06,1.0,0.22,-11.719,0.0,0.164,103.553,4.0,0.399,2018-08-09,08
13667,39NDBdU5Xkm5pCFGa5kZtI,0.236,0.802,287040.0,0.463,0.00531,8.0,0.105,-8.379,1.0,0.162,103.961,4.0,0.291,2018-08-09,08
13668,3EPXxR3ImUwfayaurPi3cm,0.697,0.553,196373.0,0.586,0.0,11.0,0.0813,-6.319,1.0,0.0362,126.684,4.0,0.443,2018-08-09,08
13669,7noud145AHZGg74vpWOsCa,0.214,0.717,217118.0,0.605,0.0,11.0,0.138,-5.68,0.0,0.075,81.047,4.0,0.387,2018-08-09,08
13670,4uKnBwasJbpaXoPGrwqlc4,0.0673,0.63,175173.0,0.692,0.0,11.0,0.2,-6.709,1.0,0.0606,119.972,4.0,0.593,2018-08-09,08
13671,03ZkvqZOANKndGXfAAPywG,0.455,0.674,234056.0,0.615,0.00091,0.0,0.208,-8.188,1.0,0.147,85.048,4.0,0.756,2018-08-09,08
13672,2mssuAa5xshIx2c06p1c2F,0.375,0.867,213907.0,0.639,0.0111,7.0,0.225,-5.778,0.0,0.0888,99.977,4.0,0.736,2018-08-09,08
13673,2G7V7zsVDxg1yRsu7Ew9RJ,0.0589,0.835,217925.0,0.626,6e-05,1.0,0.396,-5.833,1.0,0.125,91.03,4.0,0.35,2018-08-09,08
13674,38QmUDpkoYlNbMKvpvAsrE,0.299,0.815,196320.0,0.784,0.0,9.0,0.0958,-4.423,1.0,0.0738,162.958,4.0,0.832,2018-08-09,08
13675,5h8VHxOBK1VWWj46T8fSly,0.102,0.691,163294.0,0.829,0.000177,11.0,0.0698,-4.627,0.0,0.158,172.161,4.0,0.564,2018-08-09,08
13676,1kmpcpEK0f56M5dkqNajRk,0.0211,0.551,188556.0,0.657,0.0,6.0,0.29,-5.743,1.0,0.0287,94.969,4.0,0.695,2018-08-09,08
13677,556LJMJMhRJUNb4IggLTMM,0.318,0.694,199920.0,0.858,0.0,0.0,0.111,-5.677,1.0,0.437,112.038,4.0,0.564,2018-08-09,08
13678,1xYpVRspgaLxdJLOTQkTjg,0.221,0.588,338438.0,0.567,0.0,4.0,0.135,-3.738,0.0,0.0628,150.009,4.0,0.113,2018-08-09,08
13679,4ut5G4rgB1ClpMTMfjoIuy,0.0129,0.414,230762.0,0.486,0.0,6.0,0.111,-6.431,0.0,0.0311,128.038,4.0,0.368,2018-08-09,08
13680,6nNzWmzsQEfjb8sEGql4l4,0.000518,0.572,424549.0,0.749,0.0,2.0,0.488,-5.623,1.0,0.0345,121.975,4.0,0.113,2018-08-09,08
13681,6CSZO82B0cM4CUgnrjPSfJ,0.00396,0.687,205305.0,0.805,2.09e-06,6.0,0.12,-4.668,1.0,0.0403,142.038,4.0,0.712,2018-08-09,08
13682,7KZ5MMVgBVox9ycroB2UrI,0.229,0.428,180183.0,0.403,0.0,5.0,0.22,-5.914,0.0,0.209,95.387,5.0,0.133,2018-08-09,08
13683,7lAK3oHbfEnvUQWosrMMpR,0.283,0.785,150043.0,0.554,3.4e-06,0.0,0.116,-6.571,1.0,0.0409,128.047,4.0,0.144,2018-08-09,08
13684,56gH0zGe3SP9SGNoQ2pWwn,0.0351,0.681,177794.0,0.84,0.0,6.0,0.398,-4.295,0.0,0.128,100.056,4.0,0.722,2018-08-09,08
13685,533k5CBeYKZeNX6Lpz2Vf4,0.163,0.816,125217.0,0.754,0.00199,2.0,0.105,-5.922,1.0,0.152,92.023,4.0,0.704,2018-08-09,08
13686,55GiOwtxNajXVbpjjIzMnD,0.0831,0.884,194936.0,0.541,0.0,11.0,0.118,-5.608,1.0,0.221,105.009,4.0,0.274,2018-08-09,08
13687,4Y3mmrkY9ChgPGlOUvUhBA,0.523,0.571,260903.0,0.688,5.48e-05,11.0,0.148,-4.943,0.0,0.0401,155.157,4.0,0.346,2018-08-09,08
13688,2jzFNGqC0Q1TeThJTzPL0T,0.231,0.405,174251.0,0.616,0.0,5.0,0.347,-5.847,0.0,0.0889,141.029,4.0,0.543,2018-08-09,08
13689,2A2Q4CYBcVvBF2OqgJ3OWX,0.12,0.846,192975.0,0.467,7.6e-05,2.0,0.0803,-7.178,1.0,0.173,129.016,4.0,0.367,2018-08-09,08
13690,1T3cZ3XAnIjc9M91bhshcu,0.00221,0.844,203897.0,0.52,0.00122,5.0,0.7,-10.626,0.0,0.533,149.995,4.0,0.289,2018-08-09,08
13691,6NMtzpDQBTOfJwMzgMX0zl,0.00146,0.46,145588.0,0.686,0.0,0.0,0.375,-5.948,0.0,0.0367,148.054,4.0,0.252,2018-08-09,08
13692,6OaVWaGfhXn70ZJfdVcabn,0.0204,0.731,218284.0,0.811,0.0,1.0,0.411,-3.225,1.0,0.0712,147.045,4.0,0.426,2018-08-09,08
13693,641R77CBy4bOLGRcA9sgHy,0.403,0.807,181971.0,0.923,0.00455,7.0,0.091,-5.885,0.0,0.0441,139.972,4.0,0.836,2018-08-09,08
13694,0w7Yk16SqMY7BioZktmcYm,0.119,0.768,176000.0,0.854,0.0,1.0,0.302,-4.086,1.0,0.26,91.995,4.0,0.658,2018-08-09,08
13695,4keoy2fqgwGnbWlm3ZVZFa,0.579,0.503,207030.0,0.741,1.49e-06,4.0,0.0712,-5.128,1.0,0.047,88.335,3.0,0.458,2018-08-09,08
13696,5MNS5FF4LrTX0jIaI0gory,0.403,0.693,264906.0,0.724,0.0,9.0,0.0978,-5.379,1.0,0.109,130.05,4.0,0.263,2018-08-09,08
13697,3oL2EBuIfhr95iGdJICBl9,0.124,0.603,219200.0,0.842,1.58e-06,9.0,0.56,-4.677,0.0,0.0388,90.035,4.0,0.384,2018-08-09,08
13698,1jcAZRfufvi67KWnwRmizE,0.202,0.675,183900.0,0.826,0.0,2.0,0.0789,-4.02,1.0,0.0631,172.025,4.0,0.761,2018-08-09,08
13699,72b0ANL1ZiV71OiZRs0Lny,0.669,0.494,274693.0,0.637,0.0,5.0,0.0882,-6.381,1.0,0.0333,147.924,4.0,0.1,2018-08-09,08
13700,2xLMifQCjDGFmkHkpNLD9h,0.00513,0.834,312820.0,0.73,0.0,8.0,0.124,-3.714,1.0,0.222,155.008,4.0,0.446,2018-08-10,08
13701,1WOBzx0R3hyphrI1AUv4Zu,0.332,0.536,181533.0,0.846,0.0,3.0,0.047,-4.661,1.0,0.0558,154.744,4.0,0.79,2018-08-10,08
13702,7ppLcVgxpoWAhAa2c0CN3b,0.838,0.694,139189.0,0.504,0.0,0.0,0.0681,-5.298,0.0,0.0994,131.834,4.0,0.674,2018-08-10,08
13703,5WvAo7DNuPRmk4APhdPzi8,0.0733,0.552,260000.0,0.76,0.0,0.0,0.0865,-4.706,1.0,0.342,135.702,5.0,0.639,2018-08-10,08
13704,0E9ZjEAyAwOXZ7wJC0PD33,0.176,0.694,184560.0,0.77,1.1e-05,6.0,0.118,-5.335,1.0,0.149,125.905,4.0,0.163,2018-08-10,08
13705,0d2iYfpKoM0QCKvcLCkBao,0.555,0.56,173800.0,0.68,0.0,6.0,0.116,-7.648,0.0,0.321,89.391,4.0,0.319,2018-08-10,08
13706,37RKadHJqPuVzlM0tDBC3N,0.0906,0.645,168800.0,0.855,0.0,2.0,0.114,-5.63,1.0,0.0356,147.007,4.0,0.649,2018-08-10,08
13707,4Sn5B44sLfQ364FUL98jvN,0.0529,0.704,291200.0,0.677,0.000114,5.0,0.169,-7.601,0.0,0.0449,119.928,4.0,0.0775,2018-08-10,08
13708,2E124GmJRnBJuXbTb4cPUB,0.088,0.931,179405.0,0.387,0.0,1.0,0.136,-9.127,1.0,0.412,125.978,4.0,0.376,2018-08-10,08
13709,7wBJfHzpfI3032CSD7CE2m,0.00947,0.487,270715.0,0.789,4.05e-06,8.0,0.189,-3.69,1.0,0.044,150.007,4.0,0.0564,2018-08-10,08
13710,4VUwkH455At9kENOfzTqmF,0.346,0.638,180000.0,0.717,0.0,2.0,0.105,-4.722,1.0,0.0337,100.027,4.0,0.249,2018-08-10,08
13711,0N9aO27StVncd3rCpMuOpB,0.332,0.887,158797.0,0.573,0.0,0.0,0.143,-4.633,0.0,0.251,133.026,4.0,0.237,2018-08-10,08
13712,20MuVazoNMv6xjKPnRFOxG,0.192,0.741,231964.0,0.645,0.0,11.0,0.163,-5.116,0.0,0.0963,149.07,4.0,0.488,2018-08-10,08
13713,3EPXxR3ImUwfayaurPi3cm,0.697,0.553,196373.0,0.586,0.0,11.0,0.0813,-6.319,1.0,0.0362,126.684,4.0,0.443,2018-08-10,08
13714,2XXMDz7SPZ4mSFN1PXfHUy,0.307,0.772,254383.0,0.732,5.14e-06,9.0,0.106,-3.713,0.0,0.213,100.048,4.0,0.295,2018-08-10,08
13715,4QVS8YCpK71R4FsxSMCjhP,0.135,0.548,218296.0,0.839,0.0,6.0,0.102,-2.371,1.0,0.0644,98.932,4.0,0.314,2018-08-10,08
13716,2G7V7zsVDxg1yRsu7Ew9RJ,0.0589,0.835,217925.0,0.626,6e-05,1.0,0.396,-5.833,1.0,0.125,91.03,4.0,0.35,2018-08-10,08
13717,38QmUDpkoYlNbMKvpvAsrE,0.299,0.815,196320.0,0.784,0.0,9.0,0.0958,-4.423,1.0,0.0738,162.958,4.0,0.832,2018-08-10,08
13718,5h8VHxOBK1VWWj46T8fSly,0.102,0.691,163294.0,0.829,0.000177,11.0,0.0698,-4.627,0.0,0.158,172.161,4.0,0.564,2018-08-10,08
13719,0n30h31bEKiIHXXzPbkdqy,0.511,0.285,221294.0,0.694,0.000128,11.0,0.374,-3.358,1.0,0.0482,170.124,4.0,0.163,2018-08-10,08
13720,4uKnBwasJbpaXoPGrwqlc4,0.0673,0.63,175173.0,0.692,0.0,11.0,0.2,-6.709,1.0,0.0606,119.972,4.0,0.593,2018-08-10,08
13721,39NDBdU5Xkm5pCFGa5kZtI,0.236,0.802,287040.0,0.463,0.00531,8.0,0.105,-8.379,1.0,0.162,103.961,4.0,0.291,2018-08-10,08
13722,7noud145AHZGg74vpWOsCa,0.214,0.717,217118.0,0.605,0.0,11.0,0.138,-5.68,0.0,0.075,81.047,4.0,0.387,2018-08-10,08
13723,03ZkvqZOANKndGXfAAPywG,0.455,0.674,234056.0,0.615,0.00091,0.0,0.208,-8.188,1.0,0.147,85.048,4.0,0.756,2018-08-10,08
13724,6lzLjIOyWTyTJvk0jraYee,0.64,0.545,248467.0,0.33,7e-06,1.0,0.22,-11.719,0.0,0.164,103.553,4.0,0.399,2018-08-10,08
13725,6CSZO82B0cM4CUgnrjPSfJ,0.00396,0.687,205305.0,0.805,2.09e-06,6.0,0.12,-4.668,1.0,0.0403,142.038,4.0,0.712,2018-08-10,08
13726,56gH0zGe3SP9SGNoQ2pWwn,0.0351,0.681,177794.0,0.84,0.0,6.0,0.398,-4.295,0.0,0.128,100.056,4.0,0.722,2018-08-10,08
13727,2A2Q4CYBcVvBF2OqgJ3OWX,0.12,0.846,192975.0,0.467,7.6e-05,2.0,0.0803,-7.178,1.0,0.173,129.016,4.0,0.367,2018-08-10,08
13728,55GiOwtxNajXVbpjjIzMnD,0.0831,0.884,194936.0,0.541,0.0,11.0,0.118,-5.608,1.0,0.221,105.009,4.0,0.274,2018-08-10,08
13729,4keoy2fqgwGnbWlm3ZVZFa,0.579,0.503,207030.0,0.741,1.49e-06,4.0,0.0712,-5.128,1.0,0.047,88.335,3.0,0.458,2018-08-10,08
13730,4ut5G4rgB1ClpMTMfjoIuy,0.0129,0.414,230762.0,0.486,0.0,6.0,0.111,-6.431,0.0,0.0311,128.038,4.0,0.368,2018-08-10,08
13731,556LJMJMhRJUNb4IggLTMM,0.318,0.694,199920.0,0.858,0.0,0.0,0.111,-5.677,1.0,0.437,112.038,4.0,0.564,2018-08-10,08
13732,2Yer0p7uB2lVBUAtANuuQp,0.66,0.769,164640.0,0.479,0.0,1.0,0.0914,-5.339,1.0,0.0385,96.051,4.0,0.803,2018-08-10,08
13733,5MNS5FF4LrTX0jIaI0gory,0.403,0.693,264906.0,0.724,0.0,9.0,0.0978,-5.379,1.0,0.109,130.05,4.0,0.263,2018-08-10,08
13734,72b0ANL1ZiV71OiZRs0Lny,0.669,0.494,274693.0,0.637,0.0,5.0,0.0882,-6.381,1.0,0.0333,147.924,4.0,0.1,2018-08-10,08
13735,2mssuAa5xshIx2c06p1c2F,0.375,0.867,213907.0,0.639,0.0111,7.0,0.225,-5.778,0.0,0.0888,99.977,4.0,0.736,2018-08-10,08
13736,1xYpVRspgaLxdJLOTQkTjg,0.221,0.588,338438.0,0.567,0.0,4.0,0.135,-3.738,0.0,0.0628,150.009,4.0,0.113,2018-08-10,08
13737,2jzFNGqC0Q1TeThJTzPL0T,0.231,0.405,174251.0,0.616,0.0,5.0,0.347,-5.847,0.0,0.0889,141.029,4.0,0.543,2018-08-10,08
13738,0w7Yk16SqMY7BioZktmcYm,0.119,0.768,176000.0,0.854,0.0,1.0,0.302,-4.086,1.0,0.26,91.995,4.0,0.658,2018-08-10,08
13739,3DGar7krWlmrXRFHBcQF6z,0.151,0.734,163636.0,0.765,0.0,7.0,0.231,-5.562,1.0,0.0621,109.989,4.0,0.518,2018-08-10,08
13740,6nNzWmzsQEfjb8sEGql4l4,0.000518,0.572,424549.0,0.749,0.0,2.0,0.488,-5.623,1.0,0.0345,121.975,4.0,0.113,2018-08-10,08
13741,1T3cZ3XAnIjc9M91bhshcu,0.00221,0.844,203897.0,0.52,0.00122,5.0,0.7,-10.626,0.0,0.533,149.995,4.0,0.289,2018-08-10,08
13742,7lAK3oHbfEnvUQWosrMMpR,0.283,0.785,150043.0,0.554,3.4e-06,0.0,0.116,-6.571,1.0,0.0409,128.047,4.0,0.144,2018-08-10,08
13743,1s2B5cndbqK8rPJEIcKJRQ,0.315,0.754,176133.0,0.805,0.0,6.0,0.203,-4.249,1.0,0.0752,93.983,4.0,0.555,2018-08-10,08
13744,1snWlbcbgQpJfknoI30DWG,0.164,0.425,211867.0,0.642,0.0,4.0,0.118,-5.06,0.0,0.0502,170.008,4.0,0.112,2018-08-10,08
13745,04NQ1q92DRbxWq6lhpVVDQ,0.837,0.57,219134.0,0.219,0.0112,3.0,0.319,-14.433,1.0,0.0305,99.542,4.0,0.263,2018-08-10,08
13746,4Y3mmrkY9ChgPGlOUvUhBA,0.523,0.571,260903.0,0.688,5.48e-05,11.0,0.148,-4.943,0.0,0.0401,155.157,4.0,0.346,2018-08-10,08
13747,17jeLyQcEUmKv3MXeEo79k,0.09,0.874,214160.0,0.727,5.83e-06,8.0,0.0759,-7.689,1.0,0.0777,98.97,4.0,0.427,2018-08-10,08
13748,7d6XJZjnm7iWcKwYL9z5kC,0.462,0.699,165000.0,0.558,0.0,11.0,0.116,-7.622,1.0,0.0603,79.992,4.0,0.493,2018-08-10,08
13749,0ibOcbkp2XG46Do8jcy0bL,0.00422,0.792,202963.0,0.454,0.0,9.0,0.285,-6.753,1.0,0.458,161.993,4.0,0.674,2018-08-10,08
13750,7ppLcVgxpoWAhAa2c0CN3b,0.838,0.694,139189.0,0.504,0.0,0.0,0.0681,-5.298,0.0,0.0994,131.834,4.0,0.674,2018-08-11,08
13751,1WOBzx0R3hyphrI1AUv4Zu,0.332,0.536,181533.0,0.846,0.0,3.0,0.047,-4.661,1.0,0.0558,154.744,4.0,0.79,2018-08-11,08
13752,2xLMifQCjDGFmkHkpNLD9h,0.00513,0.834,312820.0,0.73,0.0,8.0,0.124,-3.714,1.0,0.222,155.008,4.0,0.446,2018-08-11,08
13753,5WvAo7DNuPRmk4APhdPzi8,0.0733,0.552,260000.0,0.76,0.0,0.0,0.0865,-4.706,1.0,0.342,135.702,5.0,0.639,2018-08-11,08
13754,0E9ZjEAyAwOXZ7wJC0PD33,0.176,0.694,184560.0,0.77,1.1e-05,6.0,0.118,-5.335,1.0,0.149,125.905,4.0,0.163,2018-08-11,08
13755,0d2iYfpKoM0QCKvcLCkBao,0.555,0.56,173800.0,0.68,0.0,6.0,0.116,-7.648,0.0,0.321,89.391,4.0,0.319,2018-08-11,08
13756,37RKadHJqPuVzlM0tDBC3N,0.0906,0.645,168800.0,0.855,0.0,2.0,0.114,-5.63,1.0,0.0356,147.007,4.0,0.649,2018-08-11,08
13757,4VUwkH455At9kENOfzTqmF,0.346,0.638,180000.0,0.717,0.0,2.0,0.105,-4.722,1.0,0.0337,100.027,4.0,0.249,2018-08-11,08
